full_id,perc_max,num_season,year_2season,num_inactive,start_month_mode_seasonPrim,end_month_mode_seasonPrim,peak_month_mode_seasonPrim,dur_day_mean_seasonPrim,dur_day_median_seasonPrim,amp_mean_seasonPrim,start_month_mode_seasonSec,end_month_mode_seasonSec,peak_month_mode_seasonSec,dur_day_mean_seasonSec,dur_day_median_seasonSec,amp_mean_seasonSec,superficie,osm_id,X,Y,comm_fkt
w667826499,"36.8855174166903","8","1","1","5","2","9","284.6","280","17.4649937505208","2","10","6","236","236","10.5867152765553","707.676246037",NA,47.6051055,-21.6174416,MAROTOKO_AMBATOMITRATRAKA
w667826502,"57.1078036577155","10","4","0","5","1","10","242.4","230","22.5996756433278","2","6","4","161.75","166.5","15.6433989818963","4120.23583095","667826502",47.6082115,-21.6175541,MAROTOKO_AMBATOMITRATRAKA
w667826505,"98.9739064696028","7","0","1","7","1","12","335","287","26.5357292770399",NA,NA,NA,NA,NA,NA,"969.69259669",NA,47.6085303,-21.6167656,MAROTOKO_AMBATOMITRATRAKA
w667826513,"55.4818187844435","5","0","0","4","6","10","385.75","391","22.309905182087",NA,NA,NA,NA,NA,NA,"4292.74609754","667826513",47.6141270,-21.6170299,MAROTOKO_AMBATOMITRATRAKA
w667826525,"54.4799258839911","5","0","2","5","6","9","375","377","18.520045715019",NA,NA,NA,NA,NA,NA,"3663.22789733","667826525",47.6143393,-21.6191038,MAROTOKO_AMBATOMITRATRAKA
w667826527,"64.8465573447639","6","1","0","3","5","9","401.5","415.5","15.3339458116508","2","9","5","202","202","9.19413470480153","1987.48162768",NA,47.6129223,-21.6196646,MAROTOKO_AMBATOMITRATRAKA
w667826529,"34.9188527385074","7","1","1","6","6","10","333","194.5","22.321934899326","12","6","3","181","181","23.4725717449709","24192.6909821","667826529",47.6151252,-21.6249000,MAROTOKO_AMBATOMITRATRAKA
w667826532,"51.359382130146","8","1","2","1","1","8","363.25","380.5","25.1673963870846","12","6","3","180","180","10.105326712126","1935.06359971",NA,47.6082779,-21.6195946,MAROTOKO_AMBATOMITRATRAKA
w667826534,"46.1995191749244","8","0","2","6","6","10","320.8","342","18.7950294857689",NA,NA,NA,NA,NA,NA,"28756.5266636","667826534",47.6101778,-21.6214451,MAROTOKO_AMBATOMITRATRAKA
w667826540,"64.4227401431769","5","0","0","6","6","3","366.25","355.5","27.2603885452861",NA,NA,NA,NA,NA,NA,"14683.2113799","667826540",47.6099629,-21.6249990,MAROTOKO_AMBATOMITRATRAKA
w667826818,"43.2387661150175","7","0","1","3","3","9","336.4","313","25.6082608456319",NA,NA,NA,NA,NA,NA,"557.688950279",NA,47.6074175,-21.6200546,MAROTOKO_AMBATOMITRATRAKA
w667826819,"29.9974101425204","5","0","2","12","9","4","267.333333333333","266","9.19437907237637",NA,NA,NA,NA,NA,NA,"524.875121529",NA,47.6074330,-21.6170579,MAROTOKO_AMBATOMITRATRAKA
w667827666,"37.0473361107696","6","0","0","6","6","10","367","371","12.9655232286023",NA,NA,NA,NA,NA,NA,"22201.4474234","667827666",47.6208661,-21.5031416,ANDRORANGAVOLA_AMBOHIMAHAVELONA BETOHO
w667827667,"54.2173997282396","7","1","0","4","1","8","316.8","300","21.0561893701794","11","5","2","182","182","12.7191276132344","3880.93661778","667827667",47.6206642,-21.5062349,ANDRORANGAVOLA_AMBOHIMAHAVELONA BETOHO
w667827668,"35.7127648577372","7","2","0","7","2","10","298.8","293","26.6206386601813","2","7","4","153","153","10.957610101464","3528.30781808","667827668",47.6257001,-21.5061405,ANDRORANGAVOLA_AMBOHIMAHAVELONA BETOHO
w667827669,"42.6168848118233","5","0","0","6","6","1","370","370","22.5774295432365",NA,NA,NA,NA,NA,NA,"35137.6582618","667827669",47.6190169,-21.5129247,ANDRORANGAVOLA_AMBOHIMAHAVELONA BETOHO
w667827670,"20.1597945068469","6","0","1","6","6","3","305.25","297","14.8096492067235",NA,NA,NA,NA,NA,NA,"2905.57417012","667827670",47.6181537,-21.5107629,ANDRORANGAVOLA_AMBOHIMAHAVELONA BETOHO
w667827671,"51.8028499054463","8","1","1","6","1","10","281.8","285","29.4887346801207","2","7","4","160","160","8.01616387929337","3794.57681973","667827671",47.6156218,-21.5092415,ANDRORANGAVOLA_AMBOHIMAHAVELONA BETOHO
w667827672,"38.4925983701946","6","0","1","7","7","3","330","356","19.6313580328943",NA,NA,NA,NA,NA,NA,"2647.83857842","667827672",47.6159045,-21.5127158,ANDRORANGAVOLA_AMBOHIMAHAVELONA BETOHO
w667829283,"52.40969334935","5","0","0","6","6","2","370.25","356","31.7804335400763",NA,NA,NA,NA,NA,NA,"35883.7329388","667829283",47.6153396,-21.5156664,ANDRORANGAVOLA_AMBOHIMAHAVELONA BETOHO
w667829284,"38.2918557508369","5","0","0","6","6","1","363","359.5","30.1437637777926",NA,NA,NA,NA,NA,NA,"139673.215925","667829284",47.6194576,-21.5195616,ANDRORANGAVOLA_AMBOHIMAHAVELONA BETOHO
w667829285,"69.7340869591649","8","1","1","7","11","7","294.4","250","23.1023477235722","11","7","3","251","251","16.1161582821145","1923.594332",NA,47.6149310,-21.5209668,ANDRORANGAVOLA_AMBOHIMAHAVELONA BETOHO
w667829286,"42.6592256687361","4","0","0","4","5","12","391","392","31.2777222755376",NA,NA,NA,NA,NA,NA,"4422.40332306","667829286",47.6157061,-21.5205130,ANDRORANGAVOLA_AMBOHIMAHAVELONA BETOHO
w667830903,"33.1827672352034","5","0","0","6","6","2","371.75","370","16.5756145167856",NA,NA,NA,NA,NA,NA,"28671.3677614","667830903",47.6196082,-21.5245985,ANDRORANGAVOLA_AMBOHIMAHAVELONA BETOHO
w667830904,"26.5150977456165","7","2","1","6","12","10","232","188","27.3287838496749","12","6","3","180.5","180.5","25.973658324783","17440.843986","667830904",47.6209484,-21.5242999,ANDRORANGAVOLA_AMBOHIMAHAVELONA BETOHO
w667830916,"32.6257752728248","7","0","1","6","5","9","336.4","363","23.2684498680664",NA,NA,NA,NA,NA,NA,"5725.10123712","667830916",47.6255851,-21.5187370,ANDRORANGAVOLA_AMBOHIMAHAVELONA BETOHO
w667830917,"35.5406867189448","4","0","0","6","5","10","363.25","357","20.7184627560356",NA,NA,NA,NA,NA,NA,"7233.84902945","667830917",47.6228659,-21.5151943,ANDRORANGAVOLA_AMBOHIMAHAVELONA BETOHO
w667830927,"33.3377539464464","6","2","1","6","2","10","248.333333333333","223","26.7679532730087","2","6","4","153.5","153.5","12.273949584327","5313.41709332","667830927",47.6163824,-21.5217271,ANDRORANGAVOLA_AMBOHIMAHAVELONA BETOHO
w668188101,"32.7881497784327","7","0","1","6","6","10","338","363","23.4230072474347",NA,NA,NA,NA,NA,NA,"20323.4019634","668188101",47.6225710,-21.5254403,ANDRORANGAVOLA_AMBOHIMAHAVELONA BETOHO
w668188109,"45.2651888173206","5","0","0","6","6","1","363","363","21.6335058432925",NA,NA,NA,NA,NA,NA,"25196.670805","668188109",47.6250834,-21.5250983,ANDRORANGAVOLA_AMBOHIMAHAVELONA BETOHO
w668188112,"45.3979166449069","6","0","2","5","6","9","366.75","384","28.1576233492696",NA,NA,NA,NA,NA,NA,"1319.22376709",NA,47.6181260,-21.5337510,ANDRORANGAVOLA_AMBOHIMAHAVELONA BETOHO
w668188121,"54.0470434389855","5","0","0","1","6","7","399.75","390.5","25.7357699453252",NA,NA,NA,NA,NA,NA,"2465.7602177","668188121",47.6228634,-21.5272538,ANDRORANGAVOLA_AMBOHIMAHAVELONA BETOHO
w668188124,"11.6517077985913","6","1","1","12","8","5","369.666666666667","321","9.68256210539281","12","6","3","181","181","5.02158217449288","2253.41527547","668188124",47.6152865,-21.5304568,ANDRORANGAVOLA_AMBOHIMAHAVELONA BETOHO
w668188126,"35.9678569610133","6","1","2","6","6","10","267","251","32.3431432065397","2","7","4","160","160","14.0546812973261","563.177721072",NA,47.6161917,-21.5305305,ANDRORANGAVOLA_AMBOHIMAHAVELONA BETOHO
w668188127,"39.5758893424459","5","0","0","4","6","10","380.5","374.5","23.2686020365366",NA,NA,NA,NA,NA,NA,"8971.81110081","668188127",47.6169680,-21.5310066,ANDRORANGAVOLA_AMBOHIMAHAVELONA BETOHO
w668188130,"44.3245617119728","7","0","1","4","4","10","327.8","287","21.9474192689791",NA,NA,NA,NA,NA,NA,"2822.71489129","668188130",47.6181811,-21.5317879,ANDRORANGAVOLA_AMBOHIMAHAVELONA BETOHO
w668188132,"29.3022781824491","6","0","0","4","2","10","352","329","18.5140889373605",NA,NA,NA,NA,NA,NA,"1858.33253511",NA,47.6175434,-21.5274020,ANDRORANGAVOLA_AMBOHIMAHAVELONA BETOHO
w668189943,"2.95907142973729","8","1","0","12","11","5","294.166666666667","304","1.89408965439073","11","4","2","138","138","0.695000773094714","4951.64522096",NA,47.4776471,-21.1366995,AMBOHIMIERA_AMBOHIMILANJA
w668189944,"9.92445374820799","8","2","1","3","2","8","230.5","223.5","6.90106907860867","2","3","6","292.5","292.5","3.35991021415434","2597.93368949","668189944",47.4785700,-21.1368102,AMBOHIMIERA_AMBOHIMILANJA
w668189945,"6.56764801101879","4","0","2","7","5","12","363","363","4.08667092951237",NA,NA,NA,NA,NA,NA,"818.351333709",NA,47.4789192,-21.1366760,AMBOHIMIERA_AMBOHIMILANJA
w668191951,"24.5684725097299","8","0","4","7","12","1","313.75","310","14.5546977217252",NA,NA,NA,NA,NA,NA,"568.735929695",NA,47.5989708,-21.1393848,TSARATANANA_AMBODIMANGA OUEST
w668191952,"11.8926114873791","4","0","0","6","6","1","452.25","384.5","8.41432078329143",NA,NA,NA,NA,NA,NA,"12940.5547368","668191952",47.5990584,-21.1409327,TSARATANANA_AMBODIMANGA OUEST
w668191953,"26.2249326352538","7","0","1","6","6","10","344.8","348","13.272312318408",NA,NA,NA,NA,NA,NA,"8402.40606804","668191953",47.6017469,-21.1355954,TSARATANANA_AMBODIMANGA OUEST
w668191961,"58.6622232035871","10","4","0","5","2","9","244","203","22.651273549511","2","5","5","161.75","156.5","15.9949713174734","10514.1583427","668191961",47.6033662,-21.1408200,TSARATANANA_AMBODIMANGA OUEST
w668191962,"25.2511500390575","8","0","2","5","5","9","326.8","335","10.6120037912648",NA,NA,NA,NA,NA,NA,"8589.41010078","668191962",47.6026730,-21.1433248,TSARATANANA_AMBODIMANGA OUEST
w668191963,"59.2842771959219","6","0","1","6","3","9","334.8","335","33.3752782364197",NA,NA,NA,NA,NA,NA,"1755.47950579",NA,47.6018801,-21.1449061,TSARATANANA_AMBODIMANGA OUEST
w668191964,"34.6522826478007","6","0","1","12","4","1","398","408","20.5114961621588",NA,NA,NA,NA,NA,NA,"8224.62904426","668191964",47.5980755,-21.1437308,TSARATANANA_AMBODIMANGA OUEST
w668191971,"25.4788878228489","6","0","3","1","5","12","360.666666666667","313","20.130621821246",NA,NA,NA,NA,NA,NA,"1211.22454476",NA,47.5972587,-21.1433551,TSARATANANA_AMBODIMANGA OUEST
w668191972,"14.7983683699897","7","0","2","5","5","10","326.25","307.5","9.09035588615419",NA,NA,NA,NA,NA,NA,"709.987326104",NA,47.5969245,-21.1436397,TSARATANANA_AMBODIMANGA OUEST
w668192340,"50.4191013571581","4","0","0","6","6","3","372","374","24.5512076096033",NA,NA,NA,NA,NA,NA,"5741.72568132","668192340",47.6049320,-21.1375521,TSARATANANA_AMBODIMANGA OUEST
w668193657,"39.6394526940604","8","2","1","5","7","10","281.8","272","21.8228894752117","1","6","4","160","160","17.9085953929823","12300.8526471","668193657",47.6092762,-21.1358451,TSARATANANA_AMBODIMANGA OUEST
w668193664,"15.8447077419365","5","0","2","3","5","12","360.666666666667","362","12.1720335078406",NA,NA,NA,NA,NA,NA,"682.475127299",NA,47.6140744,-21.1413324,TSARATANANA_AMBODIMANGA OUEST
w668193665,"37.6099206381754","7","1","2","12","12","8","331.5","346","20.4318680641589","12","6","3","195","195","13.4842578718118","1751.33926866",NA,47.6102634,-21.1452198,TSARATANANA_AMBODIMANGA OUEST
w668193666,"22.0931046479945","7","1","2","6","12","7","333.25","373","12.0099733803114","12","6","3","168","168","6.43807253535864","3470.99925059","668193666",47.6095646,-21.1456940,TSARATANANA_AMBODIMANGA OUEST
w668194735,"41.0322080920706","7","0","1","5","5","9","354.4","371","19.836495627083",NA,NA,NA,NA,NA,NA,"23826.7523566","668194735",47.6246393,-21.1370452,TSARATANANA_AMBODIMANGA OUEST
w668194744,"63.2316330155214","6","0","2","5","5","10","356","348","27.17955870376",NA,NA,NA,NA,NA,NA,"2324.95292842","668194744",47.6255404,-21.1397746,TSARATANANA_AMBODIMANGA OUEST
w668194747,"57.2640864891975","6","0","1","4","2","9","360","366.5","19.6936685943156",NA,NA,NA,NA,NA,NA,"1021.94984109",NA,47.6253249,-21.1406706,TSARATANANA_AMBODIMANGA OUEST
w668194762,"29.8531577055858","6","0","0","5","5","9","354.4","363","17.9825117353711",NA,NA,NA,NA,NA,NA,"12708.6191335","668194762",47.6236713,-21.1430679,TSARATANANA_AMBODIMANGA OUEST
w668194768,"55.9073972096797","7","0","3","8","2","10","468","539","24.9920919515675",NA,NA,NA,NA,NA,NA,"1103.35198297",NA,47.6242308,-21.1450883,TSARATANANA_AMBODIMANGA OUEST
w668194770,"84.8021963365722","6","0","0","3","3","10","356.2","356","30.4484889839014",NA,NA,NA,NA,NA,NA,"1626.80331922",NA,47.6214302,-21.1440932,TSARATANANA_AMBODIMANGA OUEST
w668194773,"69.5534008287357","7","0","1","5","3","10","338.2","314","27.8654196913905",NA,NA,NA,NA,NA,NA,"1953.77130039",NA,47.6214924,-21.1452094,TSARATANANA_AMBODIMANGA OUEST
w668194776,"44.5329799000527","7","1","0","3","4","8","323.4","307","17.9853604804347","10","6","3","238","238","9.17638054223278","1853.83465834",NA,47.6166278,-21.1398777,TSARATANANA_AMBODIMANGA OUEST
w668194780,"4.01027686995377","6","1","1","1","1","8","335.25","341.5","3.58785152486672","1","8","5","208","208","2.5164153037358","1094.61525155",NA,47.6156937,-21.1373077,TSARATANANA_AMBODIMANGA OUEST
w668194783,"38.9102868478832","7","1","2","3","12","9","319","334","19.4915108993619","12","8","3","230","230","9.66815374860089","2814.97156986","668194783",47.6220118,-21.1396204,TSARATANANA_AMBODIMANGA OUEST
w668196870,"64.0155088547378","5","0","0","5","5","10","366.75","360","33.6453787488125",NA,NA,NA,NA,NA,NA,"29027.7109826","668196870",47.6348536,-21.1389760,TSARATANANA_TSARATANANA
w668196871,"37.183394206375","6","0","1","5","7","4","323","314.5","21.6705832840722",NA,NA,NA,NA,NA,NA,"26251.8562451","668196871",47.6326787,-21.1435029,TSARATANANA_TSARATANANA
w668196874,"45.1190535242233","5","0","0","5","5","1","426","335","19.9371385479508",NA,NA,NA,NA,NA,NA,"6837.40232326","668196874",47.6316109,-21.1454275,TSARATANANA_TSARATANANA
w668196875,"78.7534407673275","5","0","0","5","5","1","366.5","359","23.2746137270683",NA,NA,NA,NA,NA,NA,"3414.83929556","668196875",47.6305883,-21.1447455,TSARATANANA_TSARATANANA
w668196876,"36.4938524661193","5","1","1","6","2","10","286","313","25.3185104643804","2","6","4","131","131","4.29789865074093","3328.13167529","668196876",47.6317700,-21.1397121,TSARATANANA_TSARATANANA
w668199369,"62.6525163056275","9","1","2","5","1","9","287.4","259","40.7031510563656","12","6","3","168","168","29.2039379092667","5338.62452559","668199369",47.6424925,-21.1346832,TSARATANANA_SANDRAKELY
w668199371,"52.4284163163151","5","0","1","6","6","3","363","356","35.9575378868278",NA,NA,NA,NA,NA,NA,"19920.7431398","668199371",47.6405559,-21.1353597,TSARATANANA_SANDRAKELY
w668199375,"60.0329331890613","5","0","0","6","6","1","361.25","363","19.8992896520535",NA,NA,NA,NA,NA,NA,"18347.4294114","668199375",47.6390505,-21.1374942,TSARATANANA_SANDRAKELY
w668201168,"21.9356257308597","7","0","3","7","4","10","287.75","258","12.022565872506",NA,NA,NA,NA,NA,NA,"1001.93326757",NA,47.6453928,-21.1426053,TSARATANANA_SANDRAKELY
w668201169,"11.9417217724299","5","0","1","5","3","9","358.666666666667","314","8.65149870279006",NA,NA,NA,NA,NA,NA,"1465.77984377",NA,47.6465428,-21.1431645,TSARATANANA_SANDRAKELY
w668201170,"53.3289044458314","4","0","0","6","5","11","479.666666666667","398","28.2099963007819",NA,NA,NA,NA,NA,NA,"10286.3812527","668201170",47.6453951,-21.1464108,TSARATANANA_SANDRAKELY
w668201171,"35.9361085609175","5","0","0","5","5","9","364.75","363.5","16.9642902732666",NA,NA,NA,NA,NA,NA,"14036.7169223","668201171",47.6409628,-21.1437757,TSARATANANA_TSARATANANA
w668201172,"50.7055530986181","9","2","2","5","2","9","259.2","257","28.4272347994243","2","7","5","156.5","156.5","15.8964423468299","15460.3241792","668201172",47.6403376,-21.1474340,TSARATANANA_TSARATANANA
w668201173,"72.6237047936837","5","0","0","5","2","9","341.8","327","26.3614463983056",NA,NA,NA,NA,NA,NA,"1114.46415124",NA,47.6375928,-21.1428575,TSARATANANA_TSARATANANA
w668201174,"49.5470899594264","5","0","0","5","5","9","357.4","355","21.6194001729474",NA,NA,NA,NA,NA,NA,"2541.81501035","668201174",47.6369536,-21.1414133,TSARATANANA_TSARATANANA
w668201179,"35.030924528351","7","1","1","4","1","9","296","306.5","16.6396502869953","11","6","3","202","202","5.44343047752626","2408.96672244","668201179",47.6377048,-21.1389027,TSARATANANA_SANDRAKELY
w668202501,"41.8848175389086","6","0","0","3","3","11","361.6","336","24.9768085171218",NA,NA,NA,NA,NA,NA,"4881.15619868","668202501",47.6491186,-21.1369774,TSARATANANA_SANDRAKELY
w668202503,"41.5781229595074","6","0","1","3","3","10","363","362.5","23.4374092953716",NA,NA,NA,NA,NA,NA,"8834.32196372","668202503",47.6562676,-21.1406660,TSARATANANA_SANDRAKELY
w668202504,"49.0556460464661","4","0","0","3","5","9","393.666666666667","405","22.8307430204109",NA,NA,NA,NA,NA,NA,"4105.2871063","668202504",47.6552628,-21.1438241,TSARATANANA_SANDRAKELY
w668202505,"25.5564916559545","7","0","1","5","1","10","322.6","306","13.3195319551527",NA,NA,NA,NA,NA,NA,"15744.9126396","668202505",47.6523910,-21.1437662,TSARATANANA_SANDRAKELY
w668204147,"2.079476337184","6","0","2","5","5","12","319","293","0.961579390997618",NA,NA,NA,NA,NA,NA,"650.062492223",NA,47.6617901,-21.1366139,TSARATANANA_SANDRAKELY
w668204148,"27.0937747945883","6","0","0","4","3","10","356","391","13.661977912442",NA,NA,NA,NA,NA,NA,"2404.01558993","668204148",47.6631970,-21.1367410,TSARATANANA_SANDRAKELY
w668204149,"14.3666918765784","9","1","3","6","2","10","288","269.5","7.03929743645898","1","6","4","140","140","4.11150925371999","11981.8227733","668204149",47.6658977,-21.1426895,TSARATANANA_AMBOHINIHAONANA
w668204150,"45.1047368001912","7","0","1","6","6","3","335","363","33.9671304471548",NA,NA,NA,NA,NA,NA,"13600.6852688","668204150",47.6683922,-21.1441950,TSARATANANA_AMBOHINIHAONANA
w668204155,"33.3370371649013","8","2","0","6","12","8","301.4","327","12.7532135346486","12","6","3","195","195","8.36785304028501","2514.35857723","668204155",47.6591538,-21.1443353,TSARATANANA_SANDRAKELY
w668204156,"55.9156757731823","7","1","0","2","2","10","318.6","329","26.0296652905316","11","5","2","208","208","17.5184390689524","2422.79655679","668204156",47.6599888,-21.1447280,TSARATANANA_SANDRAKELY
w668204157,"66.6491226437889","7","1","1","4","1","10","324.25","317.5","25.6421918823849","1","2","6","384","384","31.556339651837","3204.69288014","668204157",47.6611443,-21.1434255,TSARATANANA_SANDRAKELY
w668207995,"20.0769061824436","5","0","0","6","6","12","361.5","360","12.5203966959153",NA,NA,NA,NA,NA,NA,"31894.6484419","668207995",47.6710207,-21.1392482,TSARATANANA_AMBOHINIHAONANA
w668207997,"51.5124708618633","9","1","2","6","1","10","273.4","292","38.6233862061453","2","6","4","146","146","11.1177389838812","4314.73238146","668207997",47.6745764,-21.1376585,TSARATANANA_AMBOHINIHAONANA
w668207998,"80.2090498536785","6","0","1","2","2","9","338.5","342.5","38.539454239894",NA,NA,NA,NA,NA,NA,"2521.91846516","668207998",47.6753205,-21.1384975,TSARATANANA_AMBOHINIHAONANA
w668207999,"28.9208948004414","6","0","0","5","6","12","368.4","376","19.2921300205227",NA,NA,NA,NA,NA,NA,"4497.42105315","668207999",47.6758379,-21.1380690,TSARATANANA_AMBOHINIHAONANA
w668208000,"61.0391408979534","8","0","2","5","4","12","307","315","44.9013803615604",NA,NA,NA,NA,NA,NA,"7579.30998846","668208000",47.6764515,-21.1390381,TSARATANANA_AMBOHINIHAONANA
w668208009,"53.5668646406793","6","0","0","4","3","9","358.8","335","17.5953926880594",NA,NA,NA,NA,NA,NA,"3200.7818551","668208009",47.6771424,-21.1362762,TSARATANANA_AMBOHINIHAONANA
w668208010,"56.4399805803916","5","0","0","4","6","10","374","377","29.0955214664341",NA,NA,NA,NA,NA,NA,"4049.60032972","668208010",47.6788017,-21.1415525,TSARATANANA_AMBOHINIHAONANA
w668208011,"45.7959492071988","6","0","1","6","6","10","340.5","353","29.0981468467975",NA,NA,NA,NA,NA,NA,"3311.36835666","668208011",47.6800516,-21.1443274,TSARATANANA_AMBOHINIHAONANA
w668208018,"44.4652677451306","6","0","1","2","6","3","350.75","313.5","26.8023648468215",NA,NA,NA,NA,NA,NA,"3384.88428806","668208018",47.6765003,-21.1437613,TSARATANANA_AMBOHINIHAONANA
w668208019,"25.3367615337729","5","0","0","4","5","10","375.5","366.5","13.2551985937254",NA,NA,NA,NA,NA,NA,"15159.7252019","668208019",47.6725351,-21.1433650,TSARATANANA_AMBOHINIHAONANA
w668208032,"89.1106122016194","6","0","1","2","3","8","313.75","307.5","16.7319038565892",NA,NA,NA,NA,NA,NA,"2146.60593751","668208032",47.6746789,-21.1409201,TSARATANANA_AMBOHINIHAONANA
